Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
SPX,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.480404780298,7723.519595219702,7891.460809560596,7667.539190439404,SEP26,AUG26,2026-08-10,2026-09-18,7779.5,7689.676513633841,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7779.5;DEC26=7910.625;SEP26=7781.3;OCT26=7845.25;NOV26=7840.625;MAR27=7979.75;JAN27=7914.5;FEB27=7913;APR27=7991.625;JUN27=8045;MAY27=7996;JUL27=8075.75;SEP27=8111;AUG27=8081.25;DEC29=8704.375;DEC27=8135.5;MAR28=8213.875;DEC28=8408;DEC30=9177.5;JUN28=9167,NONE,WEIGHTED_ATM,2026-08-21,9,603,0.0,NONE,11663,10924,486,0,252,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-07
SPX,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.480404780298,7723.519595219702,7891.460809560596,7667.539190439404,SEP26,AUG26,2026-08-10,2026-09-18,7779.5,7689.676513633841,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7779.5;DEC26=7910.625;SEP26=7781.3;OCT26=7845.25;NOV26=7840.625;MAR27=7979.75;JAN27=7914.5;FEB27=7913;APR27=7991.625;JUN27=8045;MAY27=7996;JUL27=8075.75;SEP27=8111;AUG27=8081.25;DEC29=8704.375;DEC27=8135.5;MAR28=8213.875;DEC28=8408;DEC30=9177.5;JUN28=9167,NONE,WEIGHTED_ATM,2026-08-21,9,603,0.0,NONE,11663,10924,486,0,252,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-07
SPX,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.480404780298,7723.519595219702,7891.460809560596,7667.539190439404,SEP26,AUG26,2026-08-10,2026-09-18,7779.5,7689.676513633841,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7779.5;DEC26=7910.625;SEP26=7781.3;OCT26=7845.25;NOV26=7840.625;MAR27=7979.75;JAN27=7914.5;FEB27=7913;APR27=7991.625;JUN27=8045;MAY27=7996;JUL27=8075.75;SEP27=8111;AUG27=8081.25;DEC29=8704.375;DEC27=8135.5;MAR28=8213.875;DEC28=8408;DEC30=9177.5;JUN28=9167,NONE,WEIGHTED_ATM,2026-08-21,9,603,0.0,NONE,11663,10924,486,0,252,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-07
SPX,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.480404780298,7723.519595219702,7891.460809560596,7667.539190439404,SEP26,AUG26,2026-08-10,2026-09-18,7779.5,7689.676513633841,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7779.5;DEC26=7910.625;SEP26=7781.3;OCT26=7845.25;NOV26=7840.625;MAR27=7979.75;JAN27=7914.5;FEB27=7913;APR27=7991.625;JUN27=8045;MAY27=7996;JUL27=8075.75;SEP27=8111;AUG27=8081.25;DEC29=8704.375;DEC27=8135.5;MAR28=8213.875;DEC28=8408;DEC30=9177.5;JUN28=9167,NONE,WEIGHTED_ATM,2026-08-21,9,603,0.0,NONE,11663,10924,486,0,252,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-07
SPX,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.480404780298,7723.519595219702,7891.460809560596,7667.539190439404,SEP26,AUG26,2026-08-10,2026-09-18,7779.5,7689.676513633841,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7779.5;DEC26=7910.625;SEP26=7781.3;OCT26=7845.25;NOV26=7840.625;MAR27=7979.75;JAN27=7914.5;FEB27=7913;APR27=7991.625;JUN27=8045;MAY27=7996;JUL27=8075.75;SEP27=8111;AUG27=8081.25;DEC29=8704.375;DEC27=8135.5;MAR28=8213.875;DEC28=8408;DEC30=9177.5;JUN28=9167,NONE,WEIGHTED_ATM,2026-08-21,9,603,0.0,NONE,11663,10924,486,0,252,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-07
SPX,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.480404780298,7723.519595219702,7891.460809560596,7667.539190439404,SEP26,AUG26,2026-08-10,2026-09-18,7779.5,7689.676513633841,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7779.5;DEC26=7910.625;SEP26=7781.3;OCT26=7845.25;NOV26=7840.625;MAR27=7979.75;JAN27=7914.5;FEB27=7913;APR27=7991.625;JUN27=8045;MAY27=7996;JUL27=8075.75;SEP27=8111;AUG27=8081.25;DEC29=8704.375;DEC27=8135.5;MAR28=8213.875;DEC28=8408;DEC30=9177.5;JUN28=9167,NONE,WEIGHTED_ATM,2026-08-21,9,603,0.0,NONE,11663,10924,486,0,252,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-07
SPX,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.480404780298,7723.519595219702,7891.460809560596,7667.539190439404,SEP26,AUG26,2026-08-10,2026-09-18,7779.5,7689.676513633841,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7779.5;DEC26=7910.625;SEP26=7781.3;OCT26=7845.25;NOV26=7840.625;MAR27=7979.75;JAN27=7914.5;FEB27=7913;APR27=7991.625;JUN27=8045;MAY27=7996;JUL27=8075.75;SEP27=8111;AUG27=8081.25;DEC29=8704.375;DEC27=8135.5;MAR28=8213.875;DEC28=8408;DEC30=9177.5;JUN28=9167,NONE,WEIGHTED_ATM,2026-08-21,9,603,0.0,NONE,11663,10924,486,0,252,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-07
SPX,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.480404780298,7723.519595219702,7891.460809560596,7667.539190439404,SEP26,AUG26,2026-08-10,2026-09-18,7779.5,7689.676513633841,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7779.5;DEC26=7910.625;SEP26=7781.3;OCT26=7845.25;NOV26=7840.625;MAR27=7979.75;JAN27=7914.5;FEB27=7913;APR27=7991.625;JUN27=8045;MAY27=7996;JUL27=8075.75;SEP27=8111;AUG27=8081.25;DEC29=8704.375;DEC27=8135.5;MAR28=8213.875;DEC28=8408;DEC30=9177.5;JUN28=9167,NONE,WEIGHTED_ATM,2026-08-21,9,603,0.0,NONE,11663,10924,486,0,252,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-07
SPX,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.480404780298,7723.519595219702,7891.460809560596,7667.539190439404,SEP26,AUG26,2026-08-10,2026-09-18,7779.5,7689.676513633841,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7779.5;DEC26=7910.625;SEP26=7781.3;OCT26=7845.25;NOV26=7840.625;MAR27=7979.75;JAN27=7914.5;FEB27=7913;APR27=7991.625;JUN27=8045;MAY27=7996;JUL27=8075.75;SEP27=8111;AUG27=8081.25;DEC29=8704.375;DEC27=8135.5;MAR28=8213.875;DEC28=8408;DEC30=9177.5;JUN28=9167,NONE,WEIGHTED_ATM,2026-08-21,9,603,0.0,NONE,11663,10924,486,0,252,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-07
SPX,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.480404780298,7723.519595219702,7891.460809560596,7667.539190439404,SEP26,AUG26,2026-08-10,2026-09-18,7779.5,7689.676513633841,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7779.5;DEC26=7910.625;SEP26=7781.3;OCT26=7845.25;NOV26=7840.625;MAR27=7979.75;JAN27=7914.5;FEB27=7913;APR27=7991.625;JUN27=8045;MAY27=7996;JUL27=8075.75;SEP27=8111;AUG27=8081.25;DEC29=8704.375;DEC27=8135.5;MAR28=8213.875;DEC28=8408;DEC30=9177.5;JUN28=9167,NONE,WEIGHTED_ATM,2026-08-21,9,603,0.0,NONE,11663,10924,486,0,252,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-07
