Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,3290.0,-11440.997700570399,0.05216219431753217,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3295.0,-8817.845183763739,0.04019878857124106,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3300.0,-809583.3178119191,5.423485175180271,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3305.0,-1074.0320251836804,0.004950999187240182,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3310.0,-5065.315436791285,0.023166234818932367,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3315.0,-10464.104329032396,0.04756394281791429,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3320.0,-24619.109091635084,0.11190407177420136,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3325.0,-40281.92068587249,0.18394287636458342,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3330.0,-7936.650942093021,0.03636303914628179,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3335.0,-11524.546830384823,0.05243870756038615,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3340.0,-4815.125491145665,0.022196435333522405,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3345.0,-11683.94044612893,0.05336364519357221,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3350.0,-493682.43413858,2.227169140324861,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3355.0,-4242.41157508305,0.019400569866785736,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,3360.0,-44626.98182891826,0.20361902831433784,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
