Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
XAU,3065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.004689366475,4341.795310633526,4441.10937873295,4308.690621267051,DEC26,SEP26,2026-09-18,2026-11-23,4374.900000000001,4193.791118412251,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4374.9;SEP26=4374.9;DEC26=4409.45;NOV26=4409.2;JAN27=4445.65;OCT27=3894.4;FEB28=3965.4;JUN27=4517.45;FEB27=4447;MAR27=4480.7;APR27=4480.9;MAY27=4516.65;DEC27=4641.8;JUL27=5394.7;SEP27=5759.5;AUG27=5365.65;DEC28=5582.6;JAN28=5683.9,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-22,6,239,0.0,NONE,5785,5557,0,0,228,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.40,2026-09-11
