Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
USDCAD,1.2048192771,-1126.9040986014102,59353.57891576159,0.0,0.0,0.0,0.0,0.0,0.0,1.3817132116235138,1.3737329976764858,1.3857033185970276,1.369742890702972,DEC26,SEP26,2026-09-08,2026-12-04,1.3777231046499998,1.4679729666320156,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,JAN27=1.372147116;FEB27=1.372407451;DEC26=1.377907372;OCT26=1.377750859;MAY27=1.5625;SEP26=1.377723105;NOV26=1.377881704;JUN27=1.367812218;MAR27=1.372741525;JUL27=1.363999345;SEP27=1.371900889;APR27=1.367628183;JUN28=1.328370542;MAR28=1.384658351,NONE,WEIGHTED_ATM,2026-10-09,24,33,0.0,NONE,760,344,0,0,148,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-04
USDCAD,1.2195121951,-21238.986501682488,1128060.6104087774,0.0,0.0,0.0,0.0,0.0,0.0,1.3817132116235138,1.3737329976764858,1.3857033185970276,1.369742890702972,DEC26,SEP26,2026-09-08,2026-12-04,1.3777231046499998,1.4679729666320156,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,JAN27=1.372147116;FEB27=1.372407451;DEC26=1.377907372;OCT26=1.377750859;MAY27=1.5625;SEP26=1.377723105;NOV26=1.377881704;JUN27=1.367812218;MAR27=1.372741525;JUL27=1.363999345;SEP27=1.371900889;APR27=1.367628183;JUN28=1.328370542;MAR28=1.384658351,NONE,WEIGHTED_ATM,2026-10-09,24,33,0.0,NONE,760,344,0,0,148,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-04
USDCAD,1.25,-2460775.235612928,130688260.49946399,0.0,0.0,0.0,0.0,0.0,0.0,1.3817132116235138,1.3737329976764858,1.3857033185970276,1.369742890702972,DEC26,SEP26,2026-09-08,2026-12-04,1.3777231046499998,1.4679729666320156,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,JAN27=1.372147116;FEB27=1.372407451;DEC26=1.377907372;OCT26=1.377750859;MAY27=1.5625;SEP26=1.377723105;NOV26=1.377881704;JUN27=1.367812218;MAR27=1.372741525;JUL27=1.363999345;SEP27=1.371900889;APR27=1.367628183;JUN28=1.328370542;MAR28=1.384658351,NONE,WEIGHTED_ATM,2026-10-09,24,33,0.0,NONE,760,344,0,0,148,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-04
USDCAD,1.2658227848,-56873.056959590125,3032329.972353477,0.0,0.0,0.0,0.0,0.0,0.0,1.3817132116235138,1.3737329976764858,1.3857033185970276,1.369742890702972,DEC26,SEP26,2026-09-08,2026-12-04,1.3777231046499998,1.4679729666320156,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,JAN27=1.372147116;FEB27=1.372407451;DEC26=1.377907372;OCT26=1.377750859;MAY27=1.5625;SEP26=1.377723105;NOV26=1.377881704;JUN27=1.367812218;MAR27=1.372741525;JUL27=1.363999345;SEP27=1.371900889;APR27=1.367628183;JUN28=1.328370542;MAR28=1.384658351,NONE,WEIGHTED_ATM,2026-10-09,24,33,0.0,NONE,760,344,0,0,148,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-04
USDCAD,1.2738853503,-37984.66989507358,2020888.210283894,0.0,0.0,0.0,0.0,0.0,0.0,1.3817132116235138,1.3737329976764858,1.3857033185970276,1.369742890702972,DEC26,SEP26,2026-09-08,2026-12-04,1.3777231046499998,1.4679729666320156,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,JAN27=1.372147116;FEB27=1.372407451;DEC26=1.377907372;OCT26=1.377750859;MAY27=1.5625;SEP26=1.377723105;NOV26=1.377881704;JUN27=1.367812218;MAR27=1.372741525;JUL27=1.363999345;SEP27=1.371900889;APR27=1.367628183;JUN28=1.328370542;MAR28=1.384658351,NONE,WEIGHTED_ATM,2026-10-09,24,33,0.0,NONE,760,344,0,0,148,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-04
USDCAD,1.2820512821,-125488.89377738023,6649414.988985258,0.0,0.0,0.0,0.0,0.0,0.0,1.3817132116235138,1.3737329976764858,1.3857033185970276,1.369742890702972,DEC26,SEP26,2026-09-08,2026-12-04,1.3777231046499998,1.4679729666320156,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,JAN27=1.372147116;FEB27=1.372407451;DEC26=1.377907372;OCT26=1.377750859;MAY27=1.5625;SEP26=1.377723105;NOV26=1.377881704;JUN27=1.367812218;MAR27=1.372741525;JUL27=1.363999345;SEP27=1.371900889;APR27=1.367628183;JUN28=1.328370542;MAR28=1.384658351,NONE,WEIGHTED_ATM,2026-10-09,24,33,0.0,NONE,760,344,0,0,148,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-04
USDCAD,1.2903225806,-328845.74517378694,17320202.103581358,0.0,0.0,0.0,0.0,0.0,0.0,1.3817132116235138,1.3737329976764858,1.3857033185970276,1.369742890702972,DEC26,SEP26,2026-09-08,2026-12-04,1.3777231046499998,1.4679729666320156,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,JAN27=1.372147116;FEB27=1.372407451;DEC26=1.377907372;OCT26=1.377750859;MAY27=1.5625;SEP26=1.377723105;NOV26=1.377881704;JUN27=1.367812218;MAR27=1.372741525;JUL27=1.363999345;SEP27=1.371900889;APR27=1.367628183;JUN28=1.328370542;MAR28=1.384658351,NONE,WEIGHTED_ATM,2026-10-09,24,33,0.0,NONE,760,344,0,0,148,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-04
USDCAD,1.2987012987,-171104.23896477674,9052376.062000893,0.0,0.0,0.0,0.0,0.0,0.0,1.3817132116235138,1.3737329976764858,1.3857033185970276,1.369742890702972,DEC26,SEP26,2026-09-08,2026-12-04,1.3777231046499998,1.4679729666320156,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,JAN27=1.372147116;FEB27=1.372407451;DEC26=1.377907372;OCT26=1.377750859;MAY27=1.5625;SEP26=1.377723105;NOV26=1.377881704;JUN27=1.367812218;MAR27=1.372741525;JUL27=1.363999345;SEP27=1.371900889;APR27=1.367628183;JUN28=1.328370542;MAR28=1.384658351,NONE,WEIGHTED_ATM,2026-10-09,24,33,0.0,NONE,760,344,0,0,148,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-04
USDCAD,1.3071895425,-521159.14869003586,27735907.879053406,0.0,0.0,0.0,0.0,0.0,0.0,1.3817132116235138,1.3737329976764858,1.3857033185970276,1.369742890702972,DEC26,SEP26,2026-09-08,2026-12-04,1.3777231046499998,1.4679729666320156,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,JAN27=1.372147116;FEB27=1.372407451;DEC26=1.377907372;OCT26=1.377750859;MAY27=1.5625;SEP26=1.377723105;NOV26=1.377881704;JUN27=1.367812218;MAR27=1.372741525;JUL27=1.363999345;SEP27=1.371900889;APR27=1.367628183;JUN28=1.328370542;MAR28=1.384658351,NONE,WEIGHTED_ATM,2026-10-09,24,33,0.0,NONE,760,344,0,0,148,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-04
USDCAD,1.3157894737,-17820763.717162654,939311594.0956545,0.0,0.0,0.0,0.0,0.0,0.0,1.3817132116235138,1.3737329976764858,1.3857033185970276,1.369742890702972,DEC26,SEP26,2026-09-08,2026-12-04,1.3777231046499998,1.4679729666320156,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,JAN27=1.372147116;FEB27=1.372407451;DEC26=1.377907372;OCT26=1.377750859;MAY27=1.5625;SEP26=1.377723105;NOV26=1.377881704;JUN27=1.367812218;MAR27=1.372741525;JUL27=1.363999345;SEP27=1.371900889;APR27=1.367628183;JUN28=1.328370542;MAR28=1.384658351,NONE,WEIGHTED_ATM,2026-10-09,24,33,0.0,NONE,760,344,0,0,148,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-04
