Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
NAS,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,15500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,16750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,17250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,18000.0,-22694.49455066672,0.003458107966654107,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,18250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,18500.0,-10488.37326228349,0.0015981817552521312,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,18750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,19000.0,-75790.85984219052,0.011548747015920832,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,19500.0,-42122.222925750575,0.006418437491415249,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,19750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,20000.0,-28495.365264345917,0.00434202442417729,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
NAS,20250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30081.749486984547,29586.20051301545,30329.523973969095,29338.426026030902,SEP26,AUG26,2026-08-10,2026-09-18,29833.975,29257.05943771245,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;DEC29=SERIES_FORWARD_CLUSTER;OCT26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY,AUG26=29833.975;SEP26=29834.625;DEC26=30992.25;DEC29=29667.95;OCT26=30601.75;MAR27=25617.75;JUN27=22447.625;DEC28=19740.125;DEC27=18298.5,JUN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,9,1029,0.0,NONE,4649,4429,0,0,219,NONE,MN1;MN2;MN3;MN4;MN5;QMW;QRW;QTW;QWW,OK,NONE,NONE,2026-08-07
